Sample in Buffer,Sample in Window,TRIGGER,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_0_axis_tdata[15:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_0_axis_tvalid,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_0_axis_tready,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_0_axis_tlast,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_1_axis_tdata[15:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_1_axis_tvalid,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_1_axis_tready,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_1_axis_tlast,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_ar_cnt[1:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_araddr[48:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_arburst[1:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_arcache[3:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_arlen[7:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_arlock,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_arprot[2:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_arqos[3:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_arsize[2:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_aw_cnt[1:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_awaddr[48:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_awburst[1:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_awcache[3:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_awlen[7:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_awlock,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_awprot[2:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_awqos[3:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_awsize[2:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_b_cnt[1:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_bresp[1:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_r_cnt[1:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_rdata[127:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_wdata[127:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_wstrb[15:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_aw_ctrl[1:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_awvalid,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_awready,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_wvalid,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_w_ctrl[2:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_wready,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_wlast,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_b_ctrl[1:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_bvalid,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_bready,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_ar_ctrl[1:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_arvalid,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_arready,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_r_ctrl[2:0],PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_rvalid,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_rready,PYNQ_Design_i/RX/system_ila_1/U0/net_slot_2_axi_rlast,AR_Channel_(i1:s2)_(axi_smc_M00_AXI)[2:0],AW_Channel_(i1:s2)_(axi_smc_M00_AXI)[2:0],B_Channel_(i1:s2)_(axi_smc_M00_AXI)[2:0],Interface_(i1:s0)_(DUT_rec_0_m_axis1)[2:0],Interface_(i1:s1)_(usp_rf_data_converter_0_m00_axis)[2:0],Interface_(i1:s2)_(axi_smc_M00_AXI)[2:0],R_Channel_(i1:s2)_(axi_smc_M00_AXI)[2:0],T_Channel_(i1:s0)_(DUT_rec_0_m_axis1)[2:0],T_Channel_(i1:s1)_(usp_rf_data_converter_0_m00_axis)[2:0],W_Channel_(i1:s2)_(axi_smc_M00_AXI)[2:0]
645,645,0,8810,1,1,0,65523,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
646,646,0,5747,1,1,0,65525,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
647,647,0,61c4,1,1,0,65521,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
648,648,0,97a4,1,1,0,35,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
649,649,0,eb02,1,1,0,26,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
650,650,0,1f8f,1,1,0,65501,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
651,651,0,7dae,1,1,0,1,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
652,652,0,6c18,1,1,0,65512,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
653,653,0,55ab,1,1,0,65506,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
654,654,0,1df2,1,1,0,65519,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
655,655,0,4c6c,1,1,0,65499,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
656,656,0,53d1,1,1,0,42,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
657,657,0,e199,1,1,0,65488,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
658,658,0,10a8,1,1,0,22,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
659,659,0,2c0b,1,1,0,65517,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
660,660,0,e90d,1,1,0,65535,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
661,661,0,5f3e,1,1,0,0,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
662,662,0,6003,1,1,0,21,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
663,663,0,6161,1,1,0,65532,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
664,664,0,5829,1,1,0,65495,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
665,665,0,7942,1,1,0,65514,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
666,666,0,110e,1,1,0,65517,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
667,667,0,0b4a,1,1,0,65522,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
668,668,0,0345,1,1,0,65532,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
669,669,0,be26,1,1,0,0,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
670,670,0,3e73,1,1,0,48,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
671,671,0,aa60,1,1,0,12,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
672,672,0,1113,1,1,0,65525,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
673,673,0,97d0,1,1,0,11,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
674,674,0,ff14,1,1,0,11,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
675,675,0,39ee,1,1,0,65532,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
676,676,0,0fef,1,1,0,65490,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
677,677,0,c3dc,1,1,0,31,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
678,678,0,2393,1,1,0,26,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
679,679,0,2fa1,1,1,0,32,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
680,680,0,f2c7,1,1,0,65501,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
681,681,0,09bd,1,1,0,65528,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
682,682,0,4130,1,1,0,17,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
683,683,0,b962,1,1,0,65533,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
684,684,0,930f,1,1,0,30,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
685,685,0,7b08,1,1,0,65515,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
686,686,0,455e,1,1,0,65534,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
687,687,0,9cc1,1,1,0,65535,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
688,688,0,b004,1,1,0,53,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
689,689,0,6585,1,1,0,65521,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
690,690,0,870d,1,1,0,65510,1,1,0,0,0000000000000,"INCR",3,00,0,"Data Secure Unprivileged",0,"16 bytes",0,0000000000000,"INCR",0,00,0,"Data Secure Unprivileged",0,"1 byte",0,"EXOKAY",0,00010800000140000050810400010800,00000000000000000000000000000000,0000,2,0,1,0,2,1,0,2,0,1,2,0,1,0,0,0,0,"No Read Addr Cmds","No Write Addr Cmds","No Write Responses","Active","Active","Inactive","No Read Data Beats","Stream Beat","Stream Beat","No Write Data Beats"
